id,kadai_id,status,do_person,task,plan_hour,due_date,actual_hour,do_date,created_at,updated_at
154,11,99_Close,"作村","A8商品を5件YDNに出稿する",2.5,2017-08-12,1.5,2017-08-12,"2017-10-22 12:31:00.173486","2017-10-22 12:31:00.173486"
155,11,99_Close,"作村","A8商品を5件YDNに出稿する",2.5,2017-08-12,1.5,2017-08-12,"2017-10-22 12:31:00.184963","2017-10-22 12:31:00.184963"
156,11,99_Close,"作村","A8商品を5件YDNに出稿する",2.5,2017-08-05,1.5,2017-08-05,"2017-10-22 12:31:00.190873","2017-10-22 12:31:00.190873"
157,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-19,0.5,2017-08-19,"2017-10-22 12:31:00.197431","2017-10-22 12:31:00.197431"
158,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-20,0.5,2017-08-20,"2017-10-22 12:31:00.218102","2017-10-22 12:31:00.218102"
159,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-21,0.5,2017-08-22,"2017-10-22 12:31:00.223834","2017-10-22 12:31:00.223834"
160,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-22,0.5,2017-08-22,"2017-10-22 12:31:00.230291","2017-10-22 12:31:00.230291"
161,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.4,2017-08-27,0.4,2017-08-29,"2017-10-22 12:31:00.235874","2017-10-22 12:31:00.235874"
162,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.4,2017-08-27,0.4,2017-08-29,"2017-10-22 12:31:00.242828","2017-10-22 12:31:00.242828"
163,71,99_Close,"作村","伊藤さんへ収支報告",0.5,2017-08-08,0.6,2017-08-08,"2017-10-22 12:31:00.251409","2017-10-22 12:31:00.251409"
164,71,99_Close,"作村","伊藤さんへ収支報告",0.5,2017-08-09,0.6,2017-08-09,"2017-10-22 12:31:00.257864","2017-10-22 12:31:00.257864"
165,71,99_Close,"作村","伊藤さんへ収支報告",0.6,2017-08-10,0.6,2017-08-10,"2017-10-22 12:31:00.263301","2017-10-22 12:31:00.263301"
166,71,99_Close,"作村","伊藤さんへ収支報告",0.6,2017-08-11,0.5,2017-08-11,"2017-10-22 12:31:00.270151","2017-10-22 12:31:00.270151"
167,71,99_Close,"作村","伊藤さんへ収支報告",0.6,2017-08-12,0.0,,"2017-10-22 12:31:00.279436","2017-10-22 12:31:00.279436"
168,71,99_Close,"作村","伊藤さんへ収支報告",0.6,2017-08-13,0.0,,"2017-10-22 12:31:00.297044","2017-10-22 12:31:00.297044"
169,58,99_Close,"作村","伊藤さん報告",0.5,2017-08-06,0.0,,"2017-10-22 12:31:00.302919","2017-10-22 12:31:00.302919"
170,59,99_Close,"作村","ミーティング報告資料作成",0.5,2017-08-06,0.5,2017-08-07,"2017-10-22 12:31:00.317263","2017-10-22 12:31:00.317263"
171,60,99_Close,"浅","要望に応じて課題管理表を改善する",5.0,2017-08-31,5.0,2017-08-11,"2017-10-22 12:31:00.323781","2017-10-22 12:31:00.323781"
172,61,99_Close,"吉野","課題とタスクの再設定を行う",2.0,2017-08-01,1.0,2017-08-01,"2017-10-22 12:31:00.330594","2017-10-22 12:31:00.330594"
173,62,99_Close,"吉野","新規出稿商品を売上データに反映する",0.5,2017-08-01,0.2,2017-08-01,"2017-10-22 12:31:00.337147","2017-10-22 12:31:00.337147"
174,62,99_Close,"吉野","赤字・停止条件を満たす商品がないか確認し、あれば停止する",0.5,2017-08-01,0.5,2017-08-01,"2017-10-22 12:31:00.345838","2017-10-22 12:31:00.345838"
175,62,99_Close,"吉野","新規出稿商品を売上データに反映する",0.5,2017-08-07,0.2,2017-08-07,"2017-10-22 12:31:00.351370","2017-10-22 12:31:00.351370"
176,62,99_Close,"吉野","赤字・停止条件を満たす商品がないか確認し、あれば停止する",0.5,2017-08-07,0.5,2017-08-07,"2017-10-22 12:31:00.358284","2017-10-22 12:31:00.358284"
177,62,99_Close,"吉野","新規出稿商品を売上データに反映する",0.5,2017-08-14,0.3,2017-08-14,"2017-10-22 12:31:00.365392","2017-10-22 12:31:00.365392"
178,62,99_Close,"吉野","赤字・停止条件を満たす商品がないか確認し、あれば停止する",0.5,2017-08-14,0.5,2017-08-14,"2017-10-22 12:31:00.371981","2017-10-22 12:31:00.371981"
179,62,99_Close,"吉野","新規出稿商品を売上データに反映する",0.5,2017-08-21,1.2,2017-08-21,"2017-10-22 12:31:00.379416","2017-10-22 12:31:00.379416"
180,62,99_Close,"吉野","赤字・停止条件を満たす商品がないか確認し、あれば停止する",0.5,2017-08-21,0.5,2017-08-21,"2017-10-22 12:31:00.386209","2017-10-22 12:31:00.386209"
181,63,99_Close,"吉野","7月売上データをグラフ化し、報告用資料を作成する",2.0,2017-08-01,4.0,2017-08-03,"2017-10-22 12:31:00.399650","2017-10-22 12:31:00.399650"
182,63,99_Close,"吉野","7月売上実績報告会を実施する",0.5,2017-08-07,0.5,2017-08-07,"2017-10-22 12:31:00.406477","2017-10-22 12:31:00.406477"
183,24,99_Close,"吉野","スキンケアLPの文章構成を見直し、文字数を調整する",2.0,2017-08-01,2.0,2017-08-01,"2017-10-22 12:31:00.415370","2017-10-22 12:31:00.415370"
184,23,99_Close,"吉野","関連キーワードLPのデータ測定用のエクセルを作成する",1.5,2017-08-01,1.2,2017-08-01,"2017-10-22 12:31:00.428161","2017-10-22 12:31:00.428161"
185,23,99_Close,"吉野","縞居君に関連キーワードLPの７月実績を報告する",0.5,2017-08-01,0.1,2017-08-01,"2017-10-22 12:31:00.434877","2017-10-22 12:31:00.434877"
186,64,99_Close,"吉野","SS売上を分析し、主力商品を選定する",2.0,2017-08-02,1.5,2017-08-02,"2017-10-22 12:31:00.441527","2017-10-22 12:31:00.441527"
187,65,99_Close,"吉野","SS売上アップ計画を策定しタスク管理表を入力する",2.0,2017-08-04,3.0,2017-08-05,"2017-10-22 12:31:00.447107","2017-10-22 12:31:00.447107"
188,66,99_Close,"浅","6月確定分のPPCの売り上げをMFに入力する",0.3,2017-08-04,0.4,2017-08-04,"2017-10-22 12:31:00.453925","2017-10-22 12:31:00.453925"
189,66,99_Close,"浅","6月確定分のPPCの売り上げを会計ソフトに入力する",0.2,2017-08-07,0.4,2017-08-08,"2017-10-22 12:31:00.467304","2017-10-22 12:31:00.467304"
190,88,99_Close,"浅","7月確定分のPPCの売り上げをMFに入力する",0.3,2017-08-17,0.4,2017-08-14,"2017-10-22 12:31:00.473935","2017-10-22 12:31:00.473935"
191,88,99_Close,"浅","7月確定分のPPCの売り上げを会計ソフトに入力す",0.2,2017-08-22,0.4,2017-08-14,"2017-10-22 12:31:00.479544","2017-10-22 12:31:00.479544"
192,67,99_Close,"吉野","SS主力商品名の類似名称・間違いなどで検索数が多いキーワードを調査する",1.0,2017-08-06,1.5,2017-08-08,"2017-10-22 12:31:00.485841","2017-10-22 12:31:00.485841"
193,67,99_Close,"吉野","SS主力商品のキーワードクエリ・サジェストから、検索数が多く購入につながりそうなキーワードを洗い出す",1.5,2017-08-06,1.5,2017-08-08,"2017-10-22 12:31:00.491220","2017-10-22 12:31:00.491220"
194,67,99_Close,"吉野","タスク235,236で出たキーワードを完全一致で追加出稿する",1.0,2017-08-08,2.2,2017-08-11,"2017-10-22 12:31:00.497579","2017-10-22 12:31:00.497579"
195,68,99_Close,"吉野","SS主力商品の既出稿広告のクリック率を計測し、差が明確な広告に関しては削除する",0.5,2017-08-15,2.5,2017-08-16,"2017-10-22 12:31:00.513016","2017-10-22 12:31:00.513016"
196,68,99_Close,"吉野","SS主力商品の広告文を追加し、ABテストを開始する",1.0,2017-08-15,1.0,2017-08-16,"2017-10-22 12:31:00.519142","2017-10-22 12:31:00.519142"
197,69,99_Close,"吉野","SS主力商品の広告入札額を調整する",1.0,2017-08-21,1.5,2017-08-22,"2017-10-22 12:31:00.535391","2017-10-22 12:31:00.535391"
198,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-04,1.5,2017-09-04,"2017-10-22 12:31:00.542079","2017-10-22 12:31:00.542079"
199,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-28,0.8,2017-08-28,"2017-10-22 12:31:00.547602","2017-10-22 12:31:00.547602"
200,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-28,1.5,2017-08-28,"2017-10-22 12:31:00.558201","2017-10-22 12:31:00.558201"
201,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-28,0.4,2017-08-28,"2017-10-22 12:31:00.563666","2017-10-22 12:31:00.563666"
202,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-28,0.6,2017-08-28,"2017-10-22 12:31:00.569976","2017-10-22 12:31:00.569976"
203,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-28,0.4,2017-08-28,"2017-10-22 12:31:00.575227","2017-10-22 12:31:00.575227"
204,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-29,0.6,2017-08-29,"2017-10-22 12:31:00.582205","2017-10-22 12:31:00.582205"
205,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-29,0.5,2017-08-29,"2017-10-22 12:31:00.587464","2017-10-22 12:31:00.587464"
206,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-29,1.1,2017-08-29,"2017-10-22 12:31:00.595249","2017-10-22 12:31:00.595249"
207,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-30,0.3,2017-08-30,"2017-10-22 12:31:00.601983","2017-10-22 12:31:00.601983"
208,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-30,0.6,2017-08-30,"2017-10-22 12:31:00.617926","2017-10-22 12:31:00.617926"
209,53,99_Close,"吉野","YDN 使用しないキーワードリストを削除する",1.0,2017-08-06,1.0,2017-08-06,"2017-10-22 12:31:00.623571","2017-10-22 12:31:00.623571"
210,53,99_Close,"吉野","YDN キーワードリストの番号ずれを修正",1.5,2017-08-06,1.0,2017-08-06,"2017-10-22 12:31:00.638550","2017-10-22 12:31:00.638550"
211,46,99_Close,"吉野","週次報告管理シートと会議事前資料を作成する",0.5,2017-08-07,0.7,2017-08-07,"2017-10-22 12:31:00.645429","2017-10-22 12:31:00.645429"
212,46,99_Close,"吉野","週次報告管理シートと会議事前資料を作成する",0.5,2017-08-14,0.5,2017-08-14,"2017-10-22 12:31:00.656457","2017-10-22 12:31:00.656457"
213,46,99_Close,"吉野","週次報告管理シートと会議事前資料を作成する",0.5,2017-08-23,0.6,2017-08-23,"2017-10-22 12:31:00.662165","2017-10-22 12:31:00.662165"
214,46,99_Close,"吉野","週次報告管理シートと会議事前資料を作成する",0.5,2017-08-28,0.5,2017-08-28,"2017-10-22 12:31:00.667641","2017-10-22 12:31:00.667641"
215,73,99_Close,"浅","plusluckmaker.comのメールアドレスを3人分作る",0.2,2017-08-07,0.1,2017-08-07,"2017-10-22 12:31:00.674341","2017-10-22 12:31:00.674341"
216,73,99_Close,"吉野","powerBIのアカウントを取得しデータ共有方法をメンバーに伝える",2.0,2017-08-08,1.5,2017-08-08,"2017-10-22 12:31:00.684628","2017-10-22 12:31:00.684628"
217,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-07,0.1,2017-08-07,"2017-10-22 12:31:00.691484","2017-10-22 12:31:00.691484"
218,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-08,0.1,2017-08-08,"2017-10-22 12:31:00.698111","2017-10-22 12:31:00.698111"
219,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-09,0.1,2017-08-09,"2017-10-22 12:31:00.703434","2017-10-22 12:31:00.703434"
220,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-10,0.1,2017-08-10,"2017-10-22 12:31:00.709702","2017-10-22 12:31:00.709702"
221,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-11,0.1,2017-08-11,"2017-10-22 12:31:00.726284","2017-10-22 12:31:00.726284"
222,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-12,0.1,2017-08-12,"2017-10-22 12:31:00.733485","2017-10-22 12:31:00.733485"
223,74,99_Close,"作村","ASPメールチェック　",0.1,2017-08-13,0.1,2017-08-13,"2017-10-22 12:31:00.746778","2017-10-22 12:31:00.746778"
224,75,99_Close,"作村","入金確認",0.1,2017-08-07,0.1,2017-08-07,"2017-10-22 12:31:00.753120","2017-10-22 12:31:00.753120"
225,75,99_Close,"作村","入金確認",0.1,2017-08-08,0.1,2017-08-07,"2017-10-22 12:31:00.758390","2017-10-22 12:31:00.758390"
226,75,99_Close,"作村","入金確認",0.1,2017-08-09,0.1,,"2017-10-22 12:31:00.763746","2017-10-22 12:31:00.763746"
227,75,99_Close,"作村","入金確認",0.1,2017-08-10,0.1,2017-08-10,"2017-10-22 12:31:00.773621","2017-10-22 12:31:00.773621"
228,75,99_Close,"作村","入金確認",0.1,2017-08-11,0.1,2017-08-11,"2017-10-22 12:31:00.779560","2017-10-22 12:31:00.779560"
229,75,99_Close,"作村","入金確認",0.1,2017-08-12,0.1,,"2017-10-22 12:31:00.785975","2017-10-22 12:31:00.785975"
230,75,99_Close,"作村","入金確認",0.1,2017-08-13,0.0,,"2017-10-22 12:31:00.791895","2017-10-22 12:31:00.791895"
231,54,99_Close,"吉野","SS審査落ち商品の再出稿",0.5,2017-08-08,0.2,2017-08-19,"2017-10-22 12:31:00.798156","2017-10-22 12:31:00.798156"
232,73,99_Close,"作村","PowerBIのアカウントを取得し、売上データを見れるように設定する",0.5,2017-08-08,0.2,2017-08-08,"2017-10-22 12:31:00.803418","2017-10-22 12:31:00.803418"
233,73,99_Close,"浅","PowerBIのアカウントを取得し、売上データを見れるように設定する",0.5,2017-08-08,0.1,2017-08-08,"2017-10-22 12:31:00.809902","2017-10-22 12:31:00.809902"
234,70,99_Close,"作村","課題管理表に今週の予定を記入",0.5,2017-08-07,0.1,2017-08-08,"2017-10-22 12:31:00.815809","2017-10-22 12:31:00.815809"
235,72,99_Close,"作村","ミーティング資料作成",0.5,2017-08-14,0.5,,"2017-10-22 12:31:00.830576","2017-10-22 12:31:00.830576"
236,76,99_Close,"作村","伊藤セミナープレゼン準備",1.0,2017-08-15,1.0,,"2017-10-22 12:31:00.837792","2017-10-22 12:31:00.837792"
237,76,99_Close,"作村","伊藤セミナープレゼン準備",1.0,2017-08-10,1.5,2017-08-12,"2017-10-22 12:31:00.843355","2017-10-22 12:31:00.843355"
238,62,99_Close,"吉野","PowerBIにYDN商品別シートを追加",1.5,2017-08-08,1.0,2017-08-08,"2017-10-22 12:31:00.857070","2017-10-22 12:31:00.857070"
239,78,99_Close,"作村","伊藤さんへ発生ベースの収支と確定ベースの収支報告",0.6,2017-08-09,0.6,2017-08-11,"2017-10-22 12:31:00.862889","2017-10-22 12:31:00.862889"
240,55,99_Close,"浅","7月1日時点での資産額と比較して誤差とその原因を確かめる",1.5,2017-08-16,2.0,2017-08-13,"2017-10-22 12:31:00.869412","2017-10-22 12:31:00.869412"
241,79,99_Close,"浅","日ベースでの各人がメイプラックに費やした時間を把握できるシートを作成する",0.5,2017-08-10,0.5,2017-08-10,"2017-10-22 12:31:00.880132","2017-10-22 12:31:00.880132"
242,79,99_Close,"浅","各個人が課題やタスクを確認出来るシートを作成する",1.0,2017-08-17,1.0,2017-08-11,"2017-10-22 12:31:00.886772","2017-10-22 12:31:00.886772"
243,62,99_Close,"吉野","売上データ管理方法を改善する",0.0,,3.0,2017-08-10,"2017-10-22 12:31:00.893514","2017-10-22 12:31:00.893514"
244,62,99_Close,"吉野","売上データ管理方法を改善する",0.0,,1.5,2017-08-11,"2017-10-22 12:31:00.898640","2017-10-22 12:31:00.898640"
245,60,99_Close,"浅","要望に応じて課題管理表を改善する",2.0,2017-08-12,2.0,2017-08-12,"2017-10-22 12:31:00.905232","2017-10-22 12:31:00.905232"
246,62,99_Close,"吉野","売上データ管理方法を改善する",0.0,,2.0,2017-08-12,"2017-10-22 12:31:00.910596","2017-10-22 12:31:00.910596"
247,24,99_Close,"吉野","スキンケアLPの文章を見やすく修正する。",1.5,2017-08-13,5.0,2017-08-17,"2017-10-22 12:31:00.917187","2017-10-22 12:31:00.917187"
248,81,99_Close,"作村","LPのHTMLとCSSの修正方法動画作成",2.0,2017-08-14,1.5,,"2017-10-22 12:31:00.922606","2017-10-22 12:31:00.922606"
249,84,99_Close,"作村","アフィリエイトハブのタグを全てOceanに変更",1.0,2017-08-31,0.8,2017-09-03,"2017-10-22 12:31:00.939264","2017-10-22 12:31:00.939264"
250,85,99_Close,"浅","yahooから検索クエリデータをダウンロードする",0.2,2017-08-12,0.2,2017-08-12,"2017-10-22 12:31:00.947441","2017-10-22 12:31:00.947441"
251,85,99_Close,"浅","PPC売上データを読む",1.0,2017-08-13,1.0,2017-08-13,"2017-10-22 12:31:00.962423","2017-10-22 12:31:00.962423"
252,13,99_Close,"吉野","SS、YDN審査落ち広告の整理・削除",1.5,2017-08-15,0.7,2017-08-15,"2017-10-22 12:31:00.970870","2017-10-22 12:31:00.970870"
253,86,99_Close,"吉野","YDN利益拡大のための計画を作成し直す",4.0,2017-08-13,6.0,2017-08-13,"2017-10-22 12:31:00.977667","2017-10-22 12:31:00.977667"
254,87,99_Close,"浅","週次報告までに行うべきタスクを定義する",1.0,2017-08-13,1.0,2017-08-13,"2017-10-22 12:31:00.983110","2017-10-22 12:31:00.983110"
255,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-31,0.3,2017-08-31,"2017-10-22 12:31:00.989567","2017-10-22 12:31:00.989567"
256,16,99_Close,"吉野","商品名YDNのLPを1商品分改善し、広告出稿する",1.5,2017-08-31,0.2,2017-08-31,"2017-10-22 12:31:00.994938","2017-10-22 12:31:00.994938"
257,17,99_Close,"吉野","商品名YDN黒字案件新LPの売上データを測定し、管理シートに今後の方針を記入する",1.5,2017-09-01,0.3,2017-09-01,"2017-10-22 12:31:01.004424","2017-10-22 12:31:01.004424"
258,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-14,0.5,2017-08-20,"2017-10-22 12:31:01.011675","2017-10-22 12:31:01.011675"
259,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-15,0.2,2017-08-20,"2017-10-22 12:31:01.018525","2017-10-22 12:31:01.018525"
260,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-16,0.2,2017-08-20,"2017-10-22 12:31:01.025289","2017-10-22 12:31:01.025289"
261,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-17,0.1,2017-08-20,"2017-10-22 12:31:01.037524","2017-10-22 12:31:01.037524"
262,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-18,1.3,2017-08-22,"2017-10-22 12:31:01.043161","2017-10-22 12:31:01.043161"
263,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-19,0.7,2017-08-22,"2017-10-22 12:31:01.049479","2017-10-22 12:31:01.049479"
264,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-20,1.0,2017-08-22,"2017-10-22 12:31:01.054952","2017-10-22 12:31:01.054952"
265,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-21,0.5,2017-08-23,"2017-10-22 12:31:01.072961","2017-10-22 12:31:01.072961"
266,18,99_Close,"吉野","商品名YDN赤字案件3商品分に対しての施策を決め、実施する",1.5,2017-08-22,0.2,2017-08-23,"2017-10-22 12:31:01.078707","2017-10-22 12:31:01.078707"
